,name,geometry,addr:street,addr:housenumber,centroid,lat,lon,address
4866,,"POLYGON ((49.8945696 53.1173743, 49.8946365 53.1172864, 49.8947618 53.1173207, 49.894695 53.1174086, 49.8945696 53.1173743))",Лесная улица,31В,POINT (49.894665718629675 53.11734750410051),53.11734750410051,49.89466571862968,Новокуйбышевск Лесная улица 31В
4869,,"POLYGON ((49.8951323 53.1182351, 49.8952342 53.1181368, 49.8954414 53.1182141, 49.8953395 53.1183124, 49.8951323 53.1182351))",Лесная улица,25,POINT (49.895286850000005 53.118224600000005),53.118224600000005,49.895286850000005,Новокуйбышевск Лесная улица 25
4870,,"POLYGON ((49.8955473 53.1183973, 49.8956379 53.1182891, 49.8957803 53.118332, 49.8957502 53.118368, 49.8957838 53.1183782, 49.8957523 53.1184158, 49.8957099 53.118403, 49.895681 53.1184376, 49.8955473 53.1183973))",Лесная улица,2,POINT (49.89566990479037 53.11836571566524),53.11836571566524,49.89566990479037,Новокуйбышевск Лесная улица 2
4873,,"POLYGON ((49.8929925 53.1151871, 49.8930363 53.1151328, 49.893152 53.1151665, 49.8931082 53.1152208, 49.8929925 53.1151871))",Поселковая улица,13,POINT (49.89307225 53.11517680000001),53.11517680000001,49.89307225,Новокуйбышевск Поселковая улица 13
4875,,"POLYGON ((49.8932281 53.1150331, 49.893269 53.114991, 49.8933438 53.1150173, 49.8933028 53.1150593, 49.8932281 53.1150331))",Поселковая улица,6,POINT (49.89328592455247 53.115025165589785),53.115025165589785,49.89328592455247,Новокуйбышевск Поселковая улица 6
4876,,"POLYGON ((49.8921015 53.1189537, 49.8921858 53.1188691, 49.8923642 53.1189332, 49.8922826 53.119015, 49.8922598 53.1190068, 49.8922321 53.1190345, 49.8921691 53.1190119, 49.892194 53.1189869, 49.8921015 53.1189537))",Сызранская улица,90,POINT (49.89223082442507 53.118949550432596),53.1189495504326,49.89223082442507,Новокуйбышевск Сызранская улица 90
4878,,"POLYGON ((49.8925946 53.1191382, 49.8926892 53.1190559, 49.8928947 53.119141, 49.8928001 53.1192232, 49.8925946 53.1191382))",Сызранская улица,86,POINT (49.89274463888322 53.11913956656295),53.11913956656295,49.89274463888322,Новокуйбышевск Сызранская улица 86
4879,,"POLYGON ((49.8928709 53.1192553, 49.8929559 53.1191784, 49.8930993 53.1192354, 49.8929806 53.1193429, 49.8929234 53.1193202, 49.8929572 53.1192896, 49.8928709 53.1192553))",Сызранская улица,84,POINT (49.892982892739376 53.11925505783405),53.11925505783405,49.892982892739376,Новокуйбышевск Сызранская улица 84
4880,,"POLYGON ((49.893122 53.1193298, 49.8932176 53.1192433, 49.8933476 53.119295, 49.893252 53.1193816, 49.893122 53.1193298))",Сызранская улица,80,POINT (49.8932348039924 53.11931243271748),53.11931243271748,49.8932348039924,Новокуйбышевск Сызранская улица 80
4882,,"POLYGON ((49.8934332 53.1196607, 49.8935344 53.1195714, 49.8936652 53.1196248, 49.893564 53.1197141, 49.8934332 53.1196607))",Сызранская улица,74А,POINT (49.8935492 53.119642750000004),53.11964275,49.8935492,Новокуйбышевск Сызранская улица 74А
4883,,"POLYGON ((49.8934927 53.1195442, 49.8936313 53.1193972, 49.8937485 53.1194371, 49.8936099 53.119584, 49.8934927 53.1195442))",Сызранская улица,76,POINT (49.89362060200555 53.11949061582698),53.11949061582698,49.89362060200555,Новокуйбышевск Сызранская улица 76
4884,,"POLYGON ((49.8937887 53.119547, 49.8939044 53.1194475, 49.8940597 53.1195125, 49.893944 53.1196121, 49.8937887 53.119547))",Сызранская улица,72,POINT (49.89392420389056 53.119529782838036),53.11952978283804,49.89392420389056,Новокуйбышевск Сызранская улица 72
4885,,"POLYGON ((49.8940797 53.1197495, 49.8942622 53.1196033, 49.8943506 53.1196431, 49.8941681 53.1197892, 49.8940797 53.1197495))",Сызранская улица,70,POINT (49.89421516052991 53.11969626253089),53.11969626253089,49.89421516052991,Новокуйбышевск Сызранская улица 70
4889,,"POLYGON ((49.8949695 53.1199452, 49.8950597 53.1198686, 49.895228 53.11994, 49.895175 53.119985, 49.895122 53.1199625, 49.8950848 53.1199941, 49.8949695 53.1199452))",Сызранская улица,62,POINT (49.895094098543716 53.119935584033676),53.11993558403368,49.89509409854372,Новокуйбышевск Сызранская улица 62
4891,,"POLYGON ((49.8953207 53.1201515, 49.8954293 53.1200438, 49.895675 53.120133, 49.8955664 53.1202407, 49.8953207 53.1201515))",Сызранская улица,58,POINT (49.89549784999999 53.120142249999994),53.12014225,49.89549784999999,Новокуйбышевск Сызранская улица 58
4893,,"POLYGON ((49.8957774 53.1206286, 49.8958422 53.1205659, 49.8959708 53.1206138, 49.8959059 53.1206765, 49.8957774 53.1206286))",Сызранская улица,52,POINT (49.89587408262976 53.12062119877842),53.12062119877842,49.89587408262976,Новокуйбышевск Сызранская улица 52
4894,,"POLYGON ((49.8962088 53.1205182, 49.8963281 53.1204227, 49.8964373 53.1204719, 49.8963181 53.1205673, 49.8962088 53.1205182))",Сызранская улица,50А,POINT (49.896323067598786 53.1204950198549),53.1204950198549,49.89632306759879,Новокуйбышевск Сызранская улица 50А
4896,,"POLYGON ((49.8964797 53.1207083, 49.896594 53.1206002, 49.8965005 53.1205645, 49.8965758 53.1204933, 49.8966736 53.1205306, 49.8966119 53.120589, 49.8967962 53.1206592, 49.8966682 53.1207801, 49.8964797 53.1207083))",Сызранская улица,48,POINT (49.89662606218441 53.12065196577854),53.12065196577854,49.89662606218441,Новокуйбышевск Сызранская улица 48
4897,,"POLYGON ((49.8967656 53.1207811, 49.8968426 53.1207141, 49.8968798 53.1207295, 49.8969098 53.1207034, 49.8970027 53.1207419, 49.8968958 53.1208349, 49.8967656 53.1207811))",Сызранская улица,44,POINT (49.896884860363116 53.12076606283406),53.12076606283406,49.89688486036312,Новокуйбышевск Сызранская улица 44
4901,,"POLYGON ((49.897294 53.1211647, 49.8973506 53.1210799, 49.8974807 53.1211112, 49.8974241 53.121196, 49.897294 53.1211647))",Сызранская улица,38А,POINT (49.89738734999999 53.121137950000005),53.121137950000005,49.89738734999999,Новокуйбышевск Сызранская улица 38А
4902,,"POLYGON ((49.8977192 53.1210604, 49.8978139 53.1209776, 49.8979387 53.121029, 49.8978021 53.1211485, 49.8977495 53.1211268, 49.8977915 53.1210901, 49.8977192 53.1210604))",Сызранская улица,38,POINT (49.89782390234671 53.12105643857308),53.12105643857308,49.89782390234671,Новокуйбышевск Сызранская улица 38
4903,,"POLYGON ((49.8979019 53.1210953, 49.8979721 53.1210306, 49.8981009 53.1210809, 49.8979627 53.1212084, 49.8978835 53.1211775, 49.8979516 53.1211148, 49.8979019 53.1210953))",Сызранская улица,36,POINT (49.89798487536719 53.12111553758154),53.12111553758154,49.89798487536719,Новокуйбышевск Сызранская улица 36
4904,,"POLYGON ((49.8981227 53.1212543, 49.8981709 53.1212124, 49.898144 53.1212012, 49.8982078 53.1211457, 49.8983252 53.1211943, 49.8982132 53.1212917, 49.8981227 53.1212543))",Сызранская улица,36А,POINT (49.89821894045504 53.12121772075678),53.12121772075678,49.89821894045504,Новокуйбышевск Сызранская улица 36А
4906,,"POLYGON ((49.8983996 53.1214464, 49.898524 53.1213319, 49.8987178 53.1214077, 49.8985934 53.1215223, 49.8983996 53.1214464))",Сызранская улица,32,POINT (49.89855870581706 53.121427082625864),53.12142708262586,49.89855870581706,Новокуйбышевск Сызранская улица 32
4908,,"POLYGON ((49.8988131 53.121682, 49.8988841 53.1216057, 49.8990008 53.1216448, 49.8989298 53.1217211, 49.8988131 53.121682))",Сызранская улица,28,POINT (49.89890694999999 53.1216634),53.1216634,49.89890694999999,Новокуйбышевск Сызранская улица 28
4909,,"POLYGON ((49.8990197 53.1216572, 49.8991052 53.1215698, 49.8992797 53.1216313, 49.8991941 53.1217187, 49.8990197 53.1216572))",Сызранская улица,26,POINT (49.899149682397734 53.12164424843295),53.12164424843295,49.89914968239773,Новокуйбышевск Сызранская улица 26
4910,,"POLYGON ((49.8992756 53.121835, 49.899382 53.1217255, 49.8994872 53.1217623, 49.8993809 53.1218718, 49.8992756 53.121835))",Сызранская улица,24,POINT (49.89938141662351 53.12179865574105),53.12179865574105,49.89938141662351,Новокуйбышевск Сызранская улица 24
4911,,"POLYGON ((49.8995395 53.121942, 49.8996746 53.1218071, 49.8998269 53.1218621, 49.8996918 53.121997, 49.8995395 53.121942))",Сызранская улица,20,POINT (49.899683200000005 53.121902049999996),53.12190205,49.899683200000005,Новокуйбышевск Сызранская улица 20
4913,,"POLYGON ((49.9000567 53.1221447, 49.9001551 53.1220106, 49.9002197 53.1220276, 49.9001592 53.12211, 49.9002702 53.1221394, 49.9002322 53.1221911, 49.9000567 53.1221447))",Сызранская улица,16,POINT (49.900161124339355 53.12211184596767),53.12211184596767,49.90016112433936,Новокуйбышевск Сызранская улица 16
4914,,"POLYGON ((49.900352 53.122326, 49.9004492 53.1222227, 49.9005487 53.1222564, 49.9004725 53.1223374, 49.9004363 53.1223251, 49.9004153 53.1223474, 49.900352 53.122326))",Сызранская улица,14,POINT (49.90045091011294 53.12228682457497),53.12228682457497,49.90045091011294,Новокуйбышевск Сызранская улица 14
4915,,"POLYGON ((49.9005305 53.1223864, 49.9006134 53.1222837, 49.9007412 53.1223209, 49.9006584 53.1224235, 49.9005305 53.1223864))",Сызранская улица,12А,POINT (49.9006358633059 53.12235362289257),53.12235362289257,49.9006358633059,Новокуйбышевск Сызранская улица 12А
4916,,"POLYGON ((49.9008942 53.1225126, 49.9009826 53.122449, 49.9010727 53.122494, 49.9009843 53.1225577, 49.9008942 53.1225126))",Сызранская улица,10,POINT (49.900983450260235 53.12250333330623),53.12250333330623,49.90098345026024,Новокуйбышевск Сызранская улица 10
4917,,"POLYGON ((49.9011526 53.1232084, 49.9011935 53.1231339, 49.9012391 53.1231429, 49.9012524 53.1231186, 49.9013535 53.1231386, 49.9012992 53.1232374, 49.9011526 53.1232084))",Сызранская улица,6,POINT (49.90125552790267 53.12317740446843),53.12317740446843,49.90125552790267,Новокуйбышевск Сызранская улица 6
4918,,"POLYGON ((49.9007488 53.1235043, 49.9007816 53.1234424, 49.9008703 53.1234593, 49.9008375 53.1235212, 49.9007488 53.1235043))",Сызранская улица,6А,POINT (49.900809550000005 53.12348179999999),53.12348179999999,49.900809550000005,Новокуйбышевск Сызранская улица 6А
4921,,"POLYGON ((49.8903398 53.1192346, 49.8904024 53.1191612, 49.89061 53.1192251, 49.8905474 53.1192984, 49.8903398 53.1192346))",Сызранская улица,96А,POINT (49.89047488301687 53.11922981726378),53.11922981726378,49.89047488301687,Новокуйбышевск Сызранская улица 96А
4922,,"POLYGON ((49.8903744 53.1189111, 49.8904508 53.1188137, 49.8906076 53.118858, 49.8905313 53.1189554, 49.8903744 53.1189111))",Сызранская улица,96,POINT (49.89049101857568 53.118884553360346),53.118884553360346,49.89049101857568,Новокуйбышевск Сызранская улица 96
4923,,"POLYGON ((49.8906626 53.1185278, 49.8907688 53.1184191, 49.8909511 53.1184833, 49.8908449 53.118592, 49.8906626 53.1185278))",Сызранская улица,94,POINT (49.89080684999999 53.118505549999995),53.11850555,49.89080684999999,Новокуйбышевск Сызранская улица 94
4924,,"POLYGON ((49.8910615 53.1186061, 49.8911663 53.1185077, 49.8914428 53.1186138, 49.8913732 53.1186792, 49.8913238 53.1186602, 49.8912887 53.1186932, 49.8910615 53.1186061))",Сызранская улица,92А,POINT (49.891247144479394 53.11860507434682),53.11860507434682,49.891247144479394,Новокуйбышевск Сызранская улица 92А
4925,,"POLYGON ((49.8915037 53.1187063, 49.8915619 53.1186534, 49.8916869 53.1187029, 49.8916287 53.1187559, 49.8915037 53.1187063))",Сызранская улица,92,POINT (49.89159531073199 53.11870463313415),53.11870463313415,49.89159531073199,Новокуйбышевск Сызранская улица 92
4926,,"POLYGON ((49.8890817 53.1189709, 49.8892041 53.1188313, 49.8893658 53.1188823, 49.8892435 53.119022, 49.8890817 53.1189709))",Сызранская улица,104,POINT (49.889223770910554 53.11892663720753),53.11892663720753,49.88922377091056,Новокуйбышевск Сызранская улица 104
4927,,"POLYGON ((49.8898694 53.1188137, 49.8899347 53.1187415, 49.8900634 53.1187834, 49.889998 53.1188557, 49.8898694 53.1188137))",Сызранская улица,102,POINT (49.88996639050756 53.11879857960973),53.11879857960973,49.88996639050756,Новокуйбышевск Сызранская улица 102
4928,,"POLYGON ((49.8900552 53.1186424, 49.8901261 53.118551, 49.8902775 53.1185932, 49.8902066 53.1186847, 49.8900552 53.1186424))",Сызранская улица,98A,POINT (49.89016635885492 53.118617831373534),53.118617831373534,49.89016635885492,Новокуйбышевск Сызранская улица 98A
4929,,"POLYGON ((49.8900779 53.1183857, 49.8901525 53.1182955, 49.8902807 53.1183337, 49.8902061 53.1184239, 49.8900779 53.1183857))",Сызранская улица,98,POINT (49.8901793 53.1183597),53.1183597,49.8901793,Новокуйбышевск Сызранская улица 98
4930,,"POLYGON ((49.8893132 53.1182219, 49.8893618 53.1181186, 49.8895306 53.1181471, 49.8894964 53.1182201, 49.8894549 53.118213, 49.8894406 53.1182435, 49.8893132 53.1182219))",Сызранская улица,106,POINT (49.88941830564449 53.11818085540324),53.11818085540324,49.88941830564449,Новокуйбышевск Сызранская улица 106
4932,,"POLYGON ((49.8881596 53.1180309, 49.8882086 53.1179305, 49.8883849 53.1179615, 49.8883957 53.1179394, 49.88846 53.1179507, 49.8884001 53.1180732, 49.8881596 53.1180309))",Сызранская улица,114/3,POINT (49.88831093819039 53.11799930617456),53.11799930617456,49.88831093819039,Новокуйбышевск Сызранская улица 114/3
4933,,"POLYGON ((49.8876881 53.1178992, 49.8877453 53.1178186, 49.8878494 53.1178452, 49.8878167 53.1178913, 49.8878388 53.117897, 49.8878144 53.1179315, 49.8876881 53.1178992))",Сызранская улица,116,POINT (49.887772658674706 53.11787548213158),53.11787548213158,49.88777265867471,Новокуйбышевск Сызранская улица 116
