,name,geometry,addr:street,addr:housenumber,centroid,lat,lon
86,,"POLYGON ((60.1089428 55.0423993, 60.1082867 55.0429086, 60.1084329 55.0429704, 60.109089 55.0424612, 60.1089428 55.0423993))",улица 8 Марта,144,POINT (60.10868787963612 55.04268485014018),55.04268485014018,60.10868787963612
87,,"POLYGON ((60.1121446 55.048111, 60.1123301 55.0481108, 60.1123286 55.0476275, 60.1121431 55.0476277, 60.1121446 55.048111))",улица Романенко,93,POINT (60.11223660000001 55.047869250000005),55.047869250000005,60.11223660000001
88,,"POLYGON ((60.1062496 55.0445245, 60.1063889 55.0445824, 60.1073876 55.0437942, 60.1072483 55.0437363, 60.1062496 55.0445245))",улица 8 Марта,152,POINT (60.106818600000004 55.04415935000001),55.04415935000001,60.1068186
89,,"POLYGON ((60.1043506 55.0468956, 60.1043505 55.0468225, 60.1043504 55.0466762, 60.1043502 55.04653, 60.1043501 55.0463838, 60.1043499 55.0462375, 60.1043498 55.0460913, 60.1043496 55.0459451, 60.1043495 55.0457988, 60.1043494 55.0457257, 60.1041375 55.0457258, 60.1041388 55.0468957, 60.1043506 55.0468956))",улица 8 Июля,49,POINT (60.104244074946195 55.04631064967709),55.04631064967709,60.1042440749462
90,,"POLYGON ((60.1083058 55.0372662, 60.109844 55.0375017, 60.1098886 55.0374061, 60.1083504 55.0371706, 60.1083058 55.0372662))",улица Академика Павлова,28,POINT (60.10909720000001 55.03733615),55.03733615,60.10909720000001
91,,"POLYGON ((60.1081122 55.0370986, 60.1082348 55.0370296, 60.1076836 55.0367078, 60.107561 55.0367767, 60.1081122 55.0370986))",улица Академика Павлова,30,POINT (60.107897931067185 55.036903194993904),55.036903194993904,60.10789793106719
92,Клён,"POLYGON ((60.1130564 55.0270453, 60.1130984 55.0270597, 60.1131492 55.0270507, 60.1131726 55.0270235, 60.1131606 55.0269932, 60.113332 55.0269067, 60.1130852 55.0267455, 60.1129474 55.0268148, 60.1128119 55.0267248, 60.1126782 55.0267858, 60.1130564 55.0270453))",улица 60 лет Октября,58,POINT (60.113021901977305 55.026880968924544),55.026880968924544,60.113021901977305
93,"Рынок ""Северный""","POLYGON ((60.146299 55.1513069, 60.1465701 55.1517592, 60.1467635 55.1517214, 60.1467195 55.1516479, 60.1470484 55.1515835, 60.1470924 55.151657, 60.1472739 55.1516215, 60.1470027 55.1511691, 60.146299 55.1513069))",улица Богдана Хмельницкого,44,POINT (60.146776618729106 55.15144871009093),55.15144871009093,60.14677661872911
96,,"POLYGON ((60.1487105 55.1508934, 60.1487916 55.1510413, 60.148931 55.1510164, 60.1489677 55.1510832, 60.1488109 55.1511113, 60.1488842 55.1512449, 60.1492018 55.151188, 60.1492478 55.1512719, 60.1490912 55.1513, 60.1491529 55.1514124, 60.1495446 55.1513423, 60.1494824 55.1512289, 60.1493352 55.1512552, 60.1492865 55.1511666, 60.1494382 55.1511395, 60.1493683 55.1510121, 60.1490541 55.1510684, 60.1490148 55.1509968, 60.1491911 55.1509652, 60.1491123 55.1508215, 60.1487105 55.1508934))",Молодёжная улица,1,POINT (60.14911669062578 55.15111297396902),55.15111297396902,60.14911669062578
102,,"POLYGON ((60.1144627 55.0325146, 60.1146542 55.0325903, 60.1152403 55.032103, 60.1150487 55.0320273, 60.1144627 55.0325146))",улица Академика Павлова,54Б,POINT (60.11485149315958 55.03230878597675),55.03230878597675,60.11485149315958
103,ТЦ «Сидней»,"POLYGON ((60.115191 55.0326493, 60.1152405 55.0324235, 60.1152635 55.0323186, 60.1153254 55.0322033, 60.1155902 55.0320026, 60.1157004 55.031919, 60.1158736 55.0318578, 60.1160676 55.0317832, 60.1164023 55.0316976, 60.1163258 55.031903, 60.1161862 55.0321111, 60.116081 55.0322693, 60.1159613 55.0323568, 60.1158866 55.0324115, 60.1157279 55.0324868, 60.1155504 55.0325405, 60.115191 55.0326493))",улица Академика Павлова,54,POINT (60.11577137766909 55.03217480612604),55.03217480612604,60.11577137766909
104,,"POLYGON ((60.1160205 55.0314949, 60.1158421 55.0316432, 60.1160131 55.0317108, 60.1161915 55.0315625, 60.1160205 55.0314949))",улица Академика Павлова,54А,POINT (60.11601679999999 55.03160285),55.03160285,60.11601679999999
105,,"POLYGON ((60.1152541 55.0318579, 60.1154398 55.0319313, 60.1160199 55.031449, 60.1158341 55.0313756, 60.1152541 55.0318579))",улица Академика Павлова,54Г,POINT (60.11563699349941 55.03165343567262),55.03165343567262,60.11563699349941
106,,"POLYGON ((60.1133049 55.0272869, 60.1136436 55.0271208, 60.1135485 55.0270571, 60.1132098 55.0272232, 60.1133049 55.0272869))",Зелёная улица,15,POINT (60.113426700000005 55.027172),55.027172,60.113426700000005
